"ID"	"log2FC"	"pvalue"	"padj"	"lfcSE"	"stat"	"condition"	"exp_observed_in_ctr_group"
"ENSG00000095380"	-0.118972832689122	0.0129130155379595	0.096313921361748	0.047854066959525	-2.48615928066781	"ki"	"down"
"ENSG00000128185"	-0.119010759571085	0.0348786009309489	0.173611816579145	0.0564094856494192	-2.10976501914462	"ki"	"down"
"ENSG00000078668"	-0.119017738435191	0.00107743164528961	0.0196210275798491	0.0364025866996554	-3.26948574883328	"ki"	"down"
"ENSG00000139725"	-0.119252220702108	0.02329669520464	0.137888299068608	0.0525679732252353	-2.26853373614299	"ki"	"down"
"ENSG00000144579"	-0.11952114747963	0.0282014172016233	0.154145092428014	0.054464622321512	-2.19447307968244	"ki"	"down"
"ENSG00000141985"	-0.119679824902819	0.0435588793473375	0.198432496027026	0.0592970179003282	-2.01831102373458	"ki"	"down"
"ENSG00000197756"	-0.120366701075542	0.000452075044930711	0.0106034208312425	0.0343154340418664	-3.50765492077674	"ki"	"down"
"ENSG00000151092"	-0.120556921366608	0.0376956634572315	0.182937689307912	0.0580116909704526	-2.07814872054	"ki"	"down"
"ENSG00000257727"	-0.120573830876946	0.0156363137902597	0.107719592582386	0.0498796388857424	-2.41729558534176	"ki"	"down"
"ENSG00000125445"	-0.120590750707917	0.00408598021511041	0.0470142363964909	0.0419965175668157	-2.87144643638749	"ki"	"down"
"ENSG00000232960"	-0.12167066172259	0.0262920825393247	0.148067237238121	0.0547604737318357	-2.2218701452149	"ki"	"down"
"ENSG00000109390"	-0.121887124210864	0.000452374924222662	0.0106034208312425	0.0347506405401639	-3.50747849007245	"ki"	"down"
"ENSG00000140995"	-0.122166607325095	0.0274347970474297	0.151929435383935	0.0553974459372063	-2.2052750854899	"ki"	"down"
"ENSG00000198840"	-0.122382441858801	2.06638998103521e-06	0.000183694416017804	0.0257819812798001	-4.74682067800142	"ki"	"down"
"ENSG00000119396"	-0.122540179620325	0.040134764893553	0.189833384529478	0.0597069843244935	-2.05235921737979	"ki"	"down"
"ENSG00000164967"	-0.122733541698872	0.0217266104860221	0.13211617374315	0.0534760186137849	-2.29511367675442	"ki"	"down"
"ENSG00000205544"	-0.122817153125663	0.0251572662287183	0.144455670818587	0.0548540827508441	-2.23897925125315	"ki"	"down"
"ENSG00000084072"	-0.123196034953094	0.0245056473085198	0.142348631824562	0.0547755170318216	-2.24910766029874	"ki"	"down"
"ENSG00000186577"	-0.123810898506346	0.0468534361841705	0.207796313767161	0.062290946783395	-1.98762267873171	"ki"	"down"
"ENSG00000149480"	-0.12400832808134	0.04635923159357	0.206517126337949	0.0622498080816615	-1.99210779764432	"ki"	"down"
"ENSG00000163735"	-0.124218161902176	0.0236938990127755	0.139214759760322	0.0549138139149104	-2.26205672209643	"ki"	"down"
"ENSG00000095321"	-0.124745118899393	0.00617758139020539	0.0620886335833617	0.0455572835789755	-2.7382036218894	"ki"	"down"
"ENSG00000101457"	-0.124895510914689	0.0222763711280679	0.133984025729886	0.0546439878445848	-2.28562218537033	"ki"	"down"
"ENSG00000131446"	-0.125214443425558	0.0249303297432021	0.143702635565883	0.0558374708540958	-2.24248056923541	"ki"	"down"
"ENSG00000148824"	-0.125317591985468	0.0299639253967731	0.159395863779554	0.0577349590980363	-2.17056691375971	"ki"	"down"
"ENSG00000106588"	-0.125339566636538	0.0465217597895791	0.207164244614003	0.062964825093178	-1.99062836196329	"ki"	"down"
"ENSG00000168653"	-0.12538034346165	0.000276226623941907	0.00755124308411577	0.0344770544978989	-3.63663153037887	"ki"	"down"
"ENSG00000117472"	-0.125544685690042	0.0398202516184837	0.189079166170131	0.0610742149712666	-2.0556086680624	"ki"	"down"
"ENSG00000164182"	-0.125649413285671	0.00348461648082314	0.0423347678829229	0.0430099935364755	-2.92140042241836	"ki"	"down"
"ENSG00000160932"	-0.125846823193666	0.0365879948925721	0.179075255589624	0.0602042301073247	-2.0903319080623	"ki"	"down"
"ENSG00000154723"	-0.12703192460469	6.85423269223241e-05	0.00261135385839623	0.0319072290107164	-3.98128977486654	"ki"	"down"
"ENSG00000099795"	-0.127386231527422	5.90588752382904e-05	0.00239447824910379	0.031715415641994	-4.01653987339682	"ki"	"down"
"ENSG00000183336"	-0.127391409647707	0.00303719964616545	0.038652633036725	0.0429803172295847	-2.96394763601278	"ki"	"down"
"ENSG00000189366"	-0.127446774662012	0.0212315089571429	0.130776530040998	0.0553192316147499	-2.3038420987039	"ki"	"down"
"ENSG00000197045"	-0.127727798996698	0.0156742593123084	0.107859395646223	0.0528584244767206	-2.4164132824835	"ki"	"down"
"ENSG00000175854"	-0.127783177748344	0.0376678418045253	0.182937689307912	0.0614800056636431	-2.07845097554879	"ki"	"down"
"ENSG00000143149"	-0.128423546601257	0.0113764436272354	0.0893512434361593	0.0507418833077543	-2.53091801544607	"ki"	"down"
"ENSG00000095739"	-0.128491051104285	0.0106037764020105	0.0862752004071377	0.0502803551744158	-2.5554921133426	"ki"	"down"
"ENSG00000135698"	-0.128660914024156	0.0260383949503963	0.147399423490427	0.057808536823062	-2.22563865295459	"ki"	"down"
"ENSG00000015475"	-0.128897482809247	0.0348217855428479	0.173400932904447	0.0610765591778774	-2.11042476105849	"ki"	"down"
"ENSG00000127952"	-0.129231575993765	0.0266962473958343	0.149236666256277	0.0583193215168844	-2.21593071785566	"ki"	"down"
"ENSG00000065621"	-0.129405120654157	0.01636040031154	0.111270299657115	0.0539013984905016	-2.40077482733515	"ki"	"down"
"ENSG00000153395"	-0.129508062675951	0.0499998403393897	0.21553451289979	0.0660767103084472	-1.95996535044504	"ki"	"down"
"ENSG00000142327"	-0.129698076527327	0.0263138873026218	0.148120526040696	0.0583818552196376	-2.22154770586497	"ki"	"down"
"ENSG00000221983"	-0.130064077065124	6.55381000354636e-07	7.2826179493111e-05	0.0261480557268648	-4.9741395086402	"ki"	"down"
"ENSG00000141522"	-0.130240107970357	0.00146094443462325	0.0236929650809644	0.0409260014649764	-3.18233160602836	"ki"	"down"
"ENSG00000280627"	-0.130646663818216	0.0304888521524931	0.16076305565996	0.0603816705071571	-2.16368084421795	"ki"	"down"
"ENSG00000156261"	-0.131118791616562	0.000291906609992689	0.00781584926414398	0.0361968779891719	-3.62237847296623	"ki"	"down"
"ENSG00000153904"	-0.131334199742383	0.0235247330302133	0.138523272517296	0.0579892218579797	-2.26480362271512	"ki"	"down"
"ENSG00000146476"	-0.131350579415301	0.0199826524566964	0.125490220896292	0.0564542393877296	-2.32667344100025	"ki"	"down"
"ENSG00000090621"	-0.131420544180448	0.00324808934759227	0.0404360168676918	0.0446518369778506	-2.94322816428894	"ki"	"down"
"ENSG00000106636"	-0.131511744008132	0.0168667319731665	0.113549960523907	0.0550350454590604	-2.3895999887192	"ki"	"down"
"ENSG00000137100"	-0.131612548087837	0.00502834383002125	0.0541697974004354	0.0469171424513926	-2.80521236399235	"ki"	"down"
"ENSG00000075188"	-0.131688291016212	0.00240461571633038	0.0331698772548056	0.043388552986233	-3.03509294393839	"ki"	"down"
"ENSG00000185090"	-0.131757679196373	0.0089679422982691	0.0770712007658374	0.0504186276498152	-2.61327381045557	"ki"	"down"
"ENSG00000132819"	-0.13176764109317	0.0315980496816889	0.164017385047556	0.061302706468995	-2.14945878710614	"ki"	"down"
"ENSG00000100304"	-0.131880779097221	0.0202054440248284	0.126426242826885	0.0567837081123703	-2.32251086590258	"ki"	"down"
"ENSG00000253293"	-0.131902209504145	0.00757653122514024	0.0704306361215399	0.0493945355375464	-2.6703806011878	"ki"	"down"
"ENSG00000108774"	-0.131909642202953	0.000226719171015786	0.00649369157842588	0.0357748427683591	-3.68721794410289	"ki"	"down"
"ENSG00000177971"	-0.132092282355239	0.00348437873926424	0.0423347678829229	0.0452150688909196	-2.92142167634221	"ki"	"down"
"ENSG00000175701"	-0.132148911726636	0.018060922028577	0.117734451529035	0.0558918832640551	-2.36436677401463	"ki"	"down"
"ENSG00000136819"	-0.132633140718665	0.0490221318466485	0.213234724281127	0.0673812229691696	-1.96839913070963	"ki"	"down"
"ENSG00000244687"	-0.13271630410231	0.0174859646625861	0.115462370118135	0.0558493468673328	-2.37632687840685	"ki"	"down"
"ENSG00000101773"	-0.133970244526896	0.0492075153816414	0.213570063020994	0.0681162184893412	-1.9667892243293	"ki"	"down"
"ENSG00000196465"	-0.134133094967348	0.00128489385854929	0.0219212449952927	0.041664877250279	-3.21933253664991	"ki"	"down"
"ENSG00000133119"	-0.134373616994224	0.0477499287677781	0.210138208706309	0.0678796138784202	-1.97958723269849	"ki"	"down"
"ENSG00000213639"	-0.134420037563468	0.00378637315287089	0.044792946952594	0.0464248677176198	-2.89543178412657	"ki"	"down"
"ENSG00000083457"	-0.13451015087641	0.00675627017176219	0.0657066437044717	0.0496599425908826	-2.70862477600016	"ki"	"down"
"ENSG00000135930"	-0.134667187806778	0.00470521629613245	0.0516154486013579	0.0476436332844339	-2.8265515982547	"ki"	"down"
"ENSG00000197780"	-0.134895122220453	0.0402096878155099	0.189833384529478	0.065751554834165	-2.05158832457541	"ki"	"down"
"ENSG00000275724"	-0.134929881723981	0.0479316010524623	0.210425697645209	0.0682161940795985	-1.97797434384183	"ki"	"down"
"ENSG00000028528"	-0.135873126873725	0.0308854156752425	0.162070779850715	0.0629466014214067	-2.15854587548101	"ki"	"down"
"ENSG00000275498"	-0.136202267118012	0.0446476398394096	0.201669620198159	0.0678311964860714	-2.00795908333978	"ki"	"down"
"ENSG00000170291"	-0.136517953524966	0.0201577278424098	0.126193475136547	0.0587578601798319	-2.32339899899595	"ki"	"down"
"ENSG00000178149"	-0.137105971364684	0.0258078601562001	0.146745383809506	0.061507574244743	-2.22909085666636	"ki"	"down"
"ENSG00000171425"	-0.137164642397396	0.0467038985481616	0.207590180176477	0.0689624567754795	-1.98897557904531	"ki"	"down"
"ENSG00000288488"	-0.137296457461628	0.0157959722938596	0.108324264856348	0.0568846093633435	-2.41359585656401	"ki"	"down"
"ENSG00000114383"	-0.137790697656809	0.00158653228537321	0.0250525973115314	0.0436271341236688	-3.15837151407234	"ki"	"down"
"ENSG00000186480"	-0.138060893888693	0.00757089547236549	0.0704306361215399	0.0516959939629301	-2.67063041650178	"ki"	"down"
"ENSG00000006634"	-0.138140575946125	0.0170873429544194	0.114270545522995	0.0579248770679796	-2.38482294548516	"ki"	"down"
"ENSG00000272772"	-0.138419308854299	0.00981827335121407	0.0818848683861059	0.0536059191205374	-2.58216464012214	"ki"	"down"
"ENSG00000114520"	-0.138502487095997	0.0497229872078928	0.214881371797595	0.0705802929218651	-1.96233936361421	"ki"	"down"
"ENSG00000145494"	-0.138528604475171	7.61262956545952e-06	0.000522052385229027	0.0309505907935587	-4.47579839102785	"ki"	"down"
"ENSG00000085871"	-0.138645485329404	0.0148217123818008	0.104203497536023	0.0568987265949928	-2.43670629601762	"ki"	"down"
"ENSG00000120992"	-0.139007746609822	0.000619256631367106	0.0133184566900298	0.0406094790641893	-3.42303693160161	"ki"	"down"
"ENSG00000108468"	-0.139155402973092	0.00986429833064649	0.0820384229148223	0.0539247007439965	-2.58055030539199	"ki"	"down"
"ENSG00000274950"	-0.139352673266832	0.000588332272860998	0.0129393054151811	0.0405455992679182	-3.43693707289943	"ki"	"down"
"ENSG00000133275"	-0.139443831138905	0.0067951581228733	0.0658393408639242	0.0515176453165823	-2.70671980992154	"ki"	"down"
"ENSG00000084774"	-0.139704690907479	0.0344186930311601	0.172179547756129	0.0660501030813432	-2.11513206475133	"ki"	"down"
"ENSG00000143569"	-0.139781862266755	0.0293359858734609	0.157592285795615	0.0641512577135231	-2.17894188280721	"ki"	"down"
"ENSG00000168061"	-0.140448316943782	0.0261656618701384	0.14782955725432	0.0631584869728649	-2.22374416607104	"ki"	"down"
"ENSG00000181991"	-0.140732416777383	0.0027339159090925	0.0363744177660965	0.0469707299805541	-2.99617265551646	"ki"	"down"
"ENSG00000104660"	-0.141287204218924	0.0151104161524724	0.105369032101	0.0581495396268639	-2.4297218021938	"ki"	"down"
"ENSG00000272835"	-0.141496548390173	0.0483349296579598	0.21139485817244	0.0716651630202716	-1.97441186801108	"ki"	"down"
"ENSG00000127399"	-0.142366220647227	0.0424571651218733	0.195610772445866	0.0701653255382633	-2.02901104719582	"ki"	"down"
"ENSG00000167085"	-0.14285349526415	0.0287604044507329	0.155755240890454	0.0653266994212884	-2.18675513273517	"ki"	"down"
"ENSG00000099204"	-0.142887997037558	0.0389041239444619	0.186531518760482	0.0691884702671195	-2.06519954099148	"ki"	"down"
"ENSG00000196365"	-0.142971689710602	0.0412909302058656	0.192514550660681	0.0700636679093845	-2.04059670263783	"ki"	"down"
"ENSG00000141424"	-0.143395554422553	0.0058915621603036	0.0608169186686969	0.0520727106387674	-2.75375628930284	"ki"	"down"
"ENSG00000101126"	-0.14487593869078	0.0481421328707333	0.210782100175728	0.0733136401717898	-1.97611165331996	"ki"	"down"
"ENSG00000170035"	-0.145031043590485	0.00543668190169368	0.0576374730585034	0.0521703280463439	-2.77995268616388	"ki"	"down"
"ENSG00000147676"	-0.145076268294049	4.25178890311002e-05	0.00184657811933559	0.0354419111298789	-4.09335342449252	"ki"	"down"
"ENSG00000124383"	-0.145783551899682	0.021303901027427	0.130776530040998	0.0633138232696	-2.30255486671391	"ki"	"down"
"ENSG00000121152"	-0.146036834493902	0.0389270513200982	0.186566910100838	0.0707214829328645	-2.0649571875145	"ki"	"down"
"ENSG00000196504"	-0.146048687764882	0.00440923606009446	0.0495596116182808	0.0512938219353526	-2.84729587802899	"ki"	"down"
"ENSG00000160606"	-0.146196665034195	0.0400356640227367	0.189578900104738	0.0711980301145335	-2.05338075785263	"ki"	"down"
"ENSG00000092068"	-0.146350080091943	0.028573625233826	0.155093657363702	0.0668472917606226	-2.18931951074423	"ki"	"down"
"ENSG00000117419"	-0.146362747394093	0.00383236102256388	0.0450903574821462	0.050615816047228	-2.89164057450988	"ki"	"down"
"ENSG00000132541"	-0.146370711186616	0.00310101554800864	0.039091688646693	0.0494906461800973	-2.95754293960863	"ki"	"down"
"ENSG00000125952"	-0.146580897271816	0.0195544871337953	0.123903590334043	0.0627812391315169	-2.3347882153895	"ki"	"down"
"ENSG00000141568"	-0.146781642281258	0.0354460250784362	0.175562421364553	0.0697888137089974	-2.10322592519343	"ki"	"down"
"ENSG00000270170"	-0.146959000179012	0.0119885228227111	0.0923798612248401	0.0584915639026426	-2.51248197814681	"ki"	"down"
"ENSG00000075914"	-0.147178533827864	0.016666332151165	0.112493055200299	0.0614784139992639	-2.39398716156904	"ki"	"down"
"ENSG00000280987"	-0.147550632535278	0.00190054270715317	0.0285701776994029	0.0475149832790073	-3.10534956244986	"ki"	"down"
"ENSG00000137818"	-0.147682604464188	8.30752812198438e-10	1.99397289983869e-07	0.0240567046474468	-6.13893742424366	"ki"	"down"
"ENSG00000144848"	-0.147926667788627	0.000801914081158054	0.0157833338475871	0.0441291130693318	-3.35213326305058	"ki"	"down"
"ENSG00000183648"	-0.148090016594861	1.59753345419489e-05	0.000887592545545966	0.0343214739599813	-4.3147918637624	"ki"	"down"
"ENSG00000179632"	-0.148243815733108	0.000507404873167392	0.0115767412222089	0.042637802078597	-3.47681654555835	"ki"	"down"
"ENSG00000137492"	-0.14853554079937	0.00827975735658352	0.0737910126018174	0.0562540101263148	-2.64044359621373	"ki"	"down"
"ENSG00000115317"	-0.149077028545665	0.0109015098449536	0.08727875320231	0.0585571050080618	-2.54584014228745	"ki"	"down"
"ENSG00000291814"	-0.14912359679649	0.00281703967955065	0.0368271167693761	0.0499237366965106	-2.98702794830886	"ki"	"down"
"ENSG00000167748"	-0.149516392410899	0.0199055526777913	0.125186642802047	0.0642218505721266	-2.32812338914119	"ki"	"down"
"ENSG00000101019"	-0.149551507913871	0.0163035821016145	0.1111069215227	0.0622600073959419	-2.40204770556482	"ki"	"down"
"ENSG00000185883"	-0.149628483617311	2.02771362311824e-06	0.000181601426798821	0.0314964732145309	-4.75064247981517	"ki"	"down"
"ENSG00000139218"	-0.149896460933184	0.0425978203618396	0.195868368644612	0.073926856954666	-2.02763200152151	"ki"	"down"
"ENSG00000161847"	-0.150043426197828	0.0346000275168301	0.172789684277485	0.071009376222874	-2.11300865010972	"ki"	"down"
"ENSG00000130227"	-0.15036328159167	0.0398589482550104	0.189079166170131	0.073162085754929	-2.05520769453377	"ki"	"down"
"ENSG00000028839"	-0.150366119527318	0.028756381700781	0.155755240890454	0.0687604798664014	-2.18681021161389	"ki"	"down"
"ENSG00000073350"	-0.150686386379107	0.00395451095952075	0.0460249664294032	0.0522895665011445	-2.8817677495148	"ki"	"down"
"ENSG00000170633"	-0.150690826980293	0.028775912700156	0.155768934738192	0.068917390031679	-2.18654285821076	"ki"	"down"
"ENSG00000103187"	-0.150824827069842	0.000455566819360681	0.0106200102161411	0.0430238797031534	-3.5056073071622	"ki"	"down"
"ENSG00000130193"	-0.151081023657909	0.0276030436884473	0.152165423658731	0.068583338260387	-2.20288232521298	"ki"	"down"
"ENSG00000170027"	-0.151114572197312	0.00457399651514031	0.0508735237981453	0.0532919570553319	-2.83559810048658	"ki"	"down"
"ENSG00000104164"	-0.151438452748583	0.0176690417012181	0.115935576520677	0.0638312435352869	-2.37248163064324	"ki"	"down"
"ENSG00000172845"	-0.151533687529933	0.0420607507675273	0.19451678996574	0.0745399692394725	-2.03291856806521	"ki"	"down"
"ENSG00000178307"	-0.151696790026962	0.0146812741784654	0.103806141779192	0.0621670625837408	-2.44014730183885	"ki"	"down"
"ENSG00000276061"	-0.151855285231937	0.0466536618806839	0.207520606460373	0.0763310177180104	-1.98943089941413	"ki"	"down"
"ENSG00000088832"	-0.152213754328768	4.00703856281731e-06	0.000314303724133141	0.0330108858667151	-4.61101695190328	"ki"	"down"
"ENSG00000105887"	-0.152221411519808	0.00110432872522835	0.0199895158845633	0.0466578561858921	-3.2625033373444	"ki"	"down"
"ENSG00000160710"	-0.152471908558846	0.0113660280714585	0.0893512434361593	0.0602360707815798	-2.53123928205276	"ki"	"down"
"ENSG00000214022"	-0.15269021677356	0.000573448818652098	0.0127490929742441	0.0443367965927932	-3.44387119745992	"ki"	"down"
"ENSG00000134758"	-0.152747936996696	0.0190519318787013	0.121682934793131	0.0651512354815493	-2.34451328309735	"ki"	"down"
"ENSG00000159479"	-0.152982243244547	0.0210104196282012	0.130039219163508	0.0662892927934179	-2.30779718409875	"ki"	"down"
"ENSG00000140299"	-0.153086839106274	0.0186221640434801	0.120153005745056	0.0650600206012454	-2.35300938566477	"ki"	"down"
"ENSG00000223639"	-0.153130603961553	0.000796787560322156	0.015727380775372	0.0456573612195682	-3.35390832652683	"ki"	"down"
"ENSG00000133265"	-0.153352352747252	0.00740271449778379	0.0695692847986713	0.0572602723377137	-2.67816317468419	"ki"	"down"
"ENSG00000122376"	-0.154573627076146	0.0376972673659249	0.182937689307912	0.0743810686888715	-2.07813130142983	"ki"	"down"
"ENSG00000106025"	-0.154640338045797	0.0454098404368705	0.203496450740434	0.0772877817151221	-2.00083809645089	"ki"	"down"
"ENSG00000218739"	-0.154776690812299	0.00620440052329685	0.0622566978930481	0.0565543307674832	-2.73677875260599	"ki"	"down"
"ENSG00000273607"	-0.154783218737881	2.90459245928276e-05	0.0013943205641541	0.0370222120705616	-4.18082038001607	"ki"	"down"
"ENSG00000205571"	-0.155137177822027	0.018315827417806	0.11881526748167	0.0657591993668301	-2.35917072159915	"ki"	"down"
"ENSG00000084693"	-0.155277859211735	0.0426441575939662	0.196006332931899	0.0765980186702206	-2.02717853421583	"ki"	"down"
"ENSG00000031823"	-0.157454850626313	0.0382998600079966	0.184964434589927	0.0760052563589424	-2.07163107091853	"ki"	"down"
"ENSG00000169288"	-0.157615137328456	0.00942733563353436	0.079842946321839	0.0607109743540378	-2.59615562104668	"ki"	"down"
"ENSG00000119328"	-0.157766454103035	0.0243347603001068	0.141698912353994	0.0700622986556604	-2.25180242627237	"ki"	"down"
"ENSG00000161920"	-0.157945834385482	0.0223054770670297	0.133984025729886	0.0691191108514926	-2.28512537906976	"ki"	"down"
"ENSG00000166452"	-0.157975245343856	0.0136509600303925	0.0994688350484154	0.0640530395654232	-2.46631926315536	"ki"	"down"
"ENSG00000130545"	-0.158511667041489	0.00198987137285627	0.0295550078535249	0.0512694060403089	-3.09173987537255	"ki"	"down"
"ENSG00000134686"	-0.158917848093531	0.00466601851140835	0.051467728084018	0.0561700040664935	-2.8292297772563	"ki"	"down"
"ENSG00000276463"	-0.159066384161168	0.0196034589523796	0.124017454342387	0.0681561495971218	-2.33385226573722	"ki"	"down"
"ENSG00000133226"	-0.15977007771361	0.0144414116891833	0.102916497435801	0.0653164611845058	-2.44609206953653	"ki"	"down"
"ENSG00000148248"	-0.160085108617618	0.0117421846419953	0.0914474582359225	0.0635309026880607	-2.5197990559593	"ki"	"down"
"ENSG00000128789"	-0.160153476746175	8.9212221135644e-05	0.00321512272026686	0.0408742348365373	-3.91820121860764	"ki"	"down"
"ENSG00000165264"	-0.160326012800847	0.00826519799826025	0.0737910126018174	0.0607056378012167	-2.64103991997979	"ki"	"down"
"ENSG00000135451"	-0.16036231984851	0.0018582820933479	0.0281211750190803	0.0515304060355433	-3.1119941057305	"ki"	"down"
"ENSG00000076554"	-0.160930823191457	0.000234470038183778	0.0066208821841024	0.0437472280614315	-3.67865189002312	"ki"	"down"
"ENSG00000228875"	-0.161325951892832	0.00242030763136207	0.0332716058235696	0.0531879331230888	-3.03313068247054	"ki"	"down"
"ENSG00000169756"	-0.161337428842387	0.000738635639981828	0.0149989277756716	0.0478062100226431	-3.37482157163204	"ki"	"down"
"ENSG00000173145"	-0.161399396287782	0.0263469143092442	0.148236905122007	0.0726677415275195	-2.22105975629722	"ki"	"down"
"ENSG00000242110"	-0.161723547207747	0.00195373803184527	0.0291301769254676	0.0522164527703414	-3.0971760551993	"ki"	"down"
"ENSG00000204673"	-0.161931808949644	0.000911291243966581	0.0173044402196882	0.0488250555573561	-3.31657193424836	"ki"	"down"
"ENSG00000198911"	-0.161986202757311	0.0192958716300489	0.122653472156894	0.0692318226561502	-2.33976510429082	"ki"	"down"
"ENSG00000197713"	-0.16228486769508	0.00709209470712577	0.0677645132008092	0.0602731851854149	-2.69248866134837	"ki"	"down"
"ENSG00000274359"	-0.162428800231291	0.0242492640401231	0.141347693686426	0.0720894347388761	-2.25315680195918	"ki"	"down"
"ENSG00000175832"	-0.162842393859273	0.0305931012686577	0.161029740493492	0.075308920638005	-2.16232542545689	"ki"	"down"
"ENSG00000103148"	-0.163051703460765	0.0274589571992129	0.151929435383935	0.0739486745738004	-2.20493070904253	"ki"	"down"
"ENSG00000111666"	-0.16326426824904	0.00367558968607316	0.0439350117754621	0.0562061667656559	-2.90473941995989	"ki"	"down"
"ENSG00000204822"	-0.163513738832755	0.000669396031223398	0.0140199332822199	0.0480665978835024	-3.40181635548783	"ki"	"down"
"ENSG00000108641"	-0.163596986790067	0.00576505277081417	0.0598498255212291	0.0592559460049121	-2.7608535146246	"ki"	"down"
"ENSG00000170473"	-0.16385603440899	0.00448443742336466	0.0500164809644975	0.0576570428706773	-2.84190839923082	"ki"	"down"
"ENSG00000257923"	-0.163957356522215	0.0177418569317369	0.116286196088353	0.0691522509482672	-2.37096196109179	"ki"	"down"
"ENSG00000006015"	-0.163979399565298	0.000144453752538116	0.004647692987158	0.0431477572837745	-3.80041536079934	"ki"	"down"
"ENSG00000163882"	-0.164814958240445	7.36100097891652e-06	0.000507697544528604	0.0367646499482731	-4.48297368456753	"ki"	"down"
"ENSG00000189067"	-0.164823377256738	0.00929796985205698	0.078970230852467	0.0633716833815965	-2.60089946268658	"ki"	"down"
"ENSG00000081791"	-0.165184758174429	0.0472912313936947	0.208762160104897	0.0832717672963822	-1.98368262782872	"ki"	"down"
"ENSG00000144659"	-0.165618895545579	0.0175617207200604	0.115462370118135	0.0697421569275253	-2.37473148009585	"ki"	"down"
"ENSG00000187193"	-0.165668609872531	0.000207722933293121	0.00611000716286948	0.0446614230152573	-3.70943419818789	"ki"	"down"
"ENSG00000280893"	-0.165852389319284	0.00568817034114728	0.0594631814147286	0.0599776712311209	-2.76523556041682	"ki"	"down"
"ENSG00000159322"	-0.167537700659017	0.0294945224753144	0.157944869038908	0.0769646728632975	-2.17681300298116	"ki"	"down"
"ENSG00000151366"	-0.167644570199944	0.000744487640388545	0.0150748592357447	0.0497070892700749	-3.37264910622861	"ki"	"down"
"ENSG00000117362"	-0.167764377611508	4.78249258814004e-05	0.00204168972572448	0.0412602000335279	-4.06600979818767	"ki"	"down"
"ENSG00000137806"	-0.167870245175061	0.0291648875686251	0.15695417744891	0.0769605503961691	-2.18125057982196	"ki"	"down"
"ENSG00000085415"	-0.167983027576197	0.0199103929543246	0.125186642802047	0.0721566592866326	-2.32803221818941	"ki"	"down"
"ENSG00000188186"	-0.168274131481236	3.69117422400081e-06	0.000293362793789627	0.0363595852941661	-4.62805420138373	"ki"	"down"
"ENSG00000128595"	-0.168307416337012	0.00229163094277542	0.0321157233494368	0.055190395091894	-3.04957802995927	"ki"	"down"
"ENSG00000175198"	-0.168515751339378	7.90534785890613e-06	0.000532989211543441	0.0377184159634548	-4.46773139950129	"ki"	"down"
"ENSG00000174669"	-0.168573521458399	0.010068533664546	0.0832179562728767	0.0655044503727187	-2.57346669576219	"ki"	"down"
"ENSG00000063322"	-0.168693738974516	0.0135188121261888	0.0989263806868243	0.0683025550678961	-2.46980129523451	"ki"	"down"
"ENSG00000166228"	-0.16956421339931	2.3266539172916e-07	3.16735332473345e-05	0.0327904655007034	-5.17114383129671	"ki"	"down"
"ENSG00000119812"	-0.169603307122424	0.0097264982222049	0.0814000733365976	0.0656003137410233	-2.58540390206034	"ki"	"down"
"ENSG00000155366"	-0.170488111121804	1.94900225811735e-07	2.81806940959836e-05	0.0327601122453584	-5.20413696524984	"ki"	"down"
"ENSG00000176532"	-0.171071787571719	0.0444845169791284	0.201304181095973	0.085131671939153	-2.00949639158962	"ki"	"down"
"ENSG00000163362"	-0.17112137471881	0.024243850240752	0.141347693686426	0.0759444930116899	-2.25324270309461	"ki"	"down"
"ENSG00000175826"	-0.171126129985247	7.85112977120289e-06	0.000532324341153706	0.0382900708023459	-4.46920380138767	"ki"	"down"
"ENSG00000277936"	-0.171315217565169	0.00586991829069461	0.0607094126486533	0.0621842687622165	-2.75496071555096	"ki"	"down"
"ENSG00000138796"	-0.171437412048981	0.00814518428194678	0.0733557457333622	0.0647913670858038	-2.64599158437181	"ki"	"down"
"ENSG00000180776"	-0.171668214672616	0.0431559016791646	0.197075333352989	0.084891892571649	-2.02219799173081	"ki"	"down"
"ENSG00000267795"	-0.171716441820773	2.83947918559675e-05	0.00138775653771778	0.0410218767768491	-4.18597234726428	"ki"	"down"
"ENSG00000161999"	-0.172204764621683	0.0063724962368651	0.0632046873811062	0.0631255550997936	-2.72797228237357	"ki"	"down"
"ENSG00000112699"	-0.172553942590586	0.0402457426254224	0.189928886058865	0.0841226825395739	-2.05121778551714	"ki"	"down"
"ENSG00000159214"	-0.17299577744782	0.042963224054304	0.196569444100534	0.0854693786566377	-2.02406733460422	"ki"	"down"
"ENSG00000155313"	-0.173745349439792	0.0470987581040808	0.208265363304006	0.0875110218917618	-1.98541104519028	"ki"	"down"
"ENSG00000156471"	-0.174067101523998	8.09789190308616e-05	0.00301003243583684	0.044162829537078	-3.94148435117491	"ki"	"down"
"ENSG00000105583"	-0.174366984201706	6.32577270600928e-05	0.0024809019034254	0.0435882932265839	-4.00031685790721	"ki"	"down"
"ENSG00000232421"	-0.174531115600405	0.0146090242456325	0.10345029199428	0.0714726448171203	-2.44192888128016	"ki"	"down"
"ENSG00000073060"	-0.175207219932945	0.00609820879135258	0.0618635703339158	0.0638870345350297	-2.74245347601599	"ki"	"down"
