"ID"	"log2FC"	"pvalue"	"padj"	"lfcSE"	"stat"	"condition"	"exp_observed_in_ctr_group"
"ENSG00000008323"	0.353845341852289	0.00283029105843551	0.0368798295247389	0.118517610238363	2.98559295231007	"ctr"	"up"
"ENSG00000135469"	0.353784518122363	0.0276297585993618	0.152242760767191	0.160628353140661	2.20250355061884	"ctr"	"up"
"ENSG00000144426"	0.353101229832855	0.00275620239398724	0.0365638692290218	0.117948250893062	2.99369619438439	"ctr"	"up"
"ENSG00000177854"	0.35308076430445	0.009091860707922	0.0775508219662556	0.135353597713669	2.60858056430364	"ctr"	"up"
"ENSG00000077150"	0.352675804277435	5.16613680310414e-05	0.00216023720467083	0.0871238812064435	4.04798086809006	"ctr"	"up"
"ENSG00000105852"	0.352409354790315	0.00117568518845501	0.0209028117728126	0.108610288285853	3.24471429320586	"ctr"	"up"
"ENSG00000165525"	0.351790408808652	0.00983218859631519	0.0818848683861059	0.13626436051381	2.58167585039963	"ctr"	"up"
"ENSG00000233795"	0.350031955107358	0.00261355114453219	0.0353212018981203	0.116294510566558	3.00987512997895	"ctr"	"up"
"ENSG00000243789"	0.349929442488545	0.0155961549458615	0.107692436999588	0.144704696827421	2.41823140617115	"ctr"	"up"
"ENSG00000100473"	0.349731538072044	1.0906898653037e-05	0.000671249696077422	0.0795139709224179	4.39836589740033	"ctr"	"up"
"ENSG00000217930"	0.349642582226451	4.97357364050307e-06	0.000366183173372253	0.0765769358997994	4.56589935491748	"ctr"	"up"
"ENSG00000119574"	0.349046642690472	0.00254416448519055	0.0346173673319408	0.115653469800781	3.0180386571343	"ctr"	"up"
"ENSG00000012232"	0.347760881697518	0.0137835973977941	0.100101210282137	0.141202385914477	2.46285414687078	"ctr"	"up"
"ENSG00000136982"	0.346586460716186	0.000355811912970977	0.0089983417735218	0.0970596781754688	3.57085936437592	"ctr"	"up"
"ENSG00000147804"	0.346401641151127	1.58772239149713e-07	2.38178205254463e-05	0.0660808904424988	5.24208494818261	"ctr"	"up"
"ENSG00000072110"	0.346174725409817	0.00207433860484086	0.0301135376846388	0.112417122696243	3.07937720791163	"ctr"	"up"
"ENSG00000005001"	0.345510316204985	6.21171348751542e-07	7.08350696209983e-05	0.069316724527299	4.98451590956109	"ctr"	"up"
"ENSG00000180104"	0.345440562700543	8.45389490253651e-07	8.97833563941068e-05	0.0701461059186848	4.92458644961684	"ctr"	"up"
"ENSG00000235758"	0.345160042919398	0.00202120180798938	0.0298427946135532	0.111807243078631	3.08709913074823	"ctr"	"up"
"ENSG00000103852"	0.344509876420019	0.013050952324103	0.0969210883920544	0.138782316620391	2.48237588771739	"ctr"	"up"
"ENSG00000149646"	0.344394579921719	0.0154485992632845	0.107104933425001	0.142212601807334	2.4216882016426	"ctr"	"up"
"ENSG00000136197"	0.344363383231153	0.00396349878436179	0.0460249664294032	0.119526946571716	2.88105229078647	"ctr"	"up"
"ENSG00000005483"	0.344011865765852	0.0199023795292232	0.125186642802047	0.147759794153685	2.32818316874511	"ctr"	"up"
"ENSG00000050344"	0.34396078437079	0.00808940304350786	0.073199995172609	0.129879089425287	2.64831533615466	"ctr"	"up"
"ENSG00000173905"	0.343542957805423	0.00585123759350463	0.0605873186882218	0.124652585288047	2.75600347166137	"ctr"	"up"
"ENSG00000254996"	0.343460513130847	0.0131897188023405	0.0974081292682798	0.138570073694273	2.47860525706743	"ctr"	"up"
"ENSG00000206284"	0.343016085918073	0.00296087195075524	0.0380851278467455	0.11542479445044	2.97177125201946	"ctr"	"up"
"ENSG00000163322"	0.342687808029217	0.0101633032952279	0.0836014129648404	0.133329984115657	2.57022312199448	"ctr"	"up"
"ENSG00000102401"	0.341856663595202	0.0112003412576225	0.0888327022110129	0.134781043555603	2.53638534453231	"ctr"	"up"
"ENSG00000189057"	0.341701460557051	1.79285450193648e-05	0.000963130923368392	0.0796648007739132	4.28924013162088	"ctr"	"up"
"ENSG00000163083"	0.341689888170472	0.0416515338170239	0.193481748006013	0.167742948094161	2.03698511354807	"ctr"	"up"
"ENSG00000223532"	0.340975020789419	9.61309695488331e-08	1.51798390204677e-05	0.0639261486005414	5.33388962504354	"ctr"	"up"
"ENSG00000105429"	0.340935539327548	0.0320170388321872	0.165191953149217	0.159003770287431	2.1441978307259	"ctr"	"up"
"ENSG00000137269"	0.340132631779152	0.0429448109086591	0.196560135665453	0.168029267823399	2.02424634818165	"ctr"	"up"
"ENSG00000115211"	0.339663163162439	2.88789450005936e-07	3.72662601023789e-05	0.0662031423074	5.13061995736225	"ctr"	"up"
"ENSG00000115970"	0.339574108880554	0.00960421745220605	0.0807709976481603	0.131121719514662	2.58976247518309	"ctr"	"up"
"ENSG00000169826"	0.339396716248296	0.012193181743903	0.0930854797128374	0.135406435004761	2.50650359590637	"ctr"	"up"
"ENSG00000106133"	0.337922030436729	0.0212529339634651	0.130776530040998	0.146701884423459	2.30346073443274	"ctr"	"up"
"ENSG00000118762"	0.337593952318825	0.0388072597154989	0.186446444679919	0.163386846844882	2.0662247839285	"ctr"	"up"
"ENSG00000196544"	0.337371611946328	0.00103158759056051	0.0190170240772913	0.102801813211427	3.28176713432548	"ctr"	"up"
"ENSG00000269713"	0.337175476033749	0.00129512947098529	0.0220465940160204	0.104808679187026	3.21705681866362	"ctr"	"up"
"ENSG00000101346"	0.337100289116853	0.0308339703146234	0.161932586063847	0.156122134372583	2.15920881732483	"ctr"	"up"
"ENSG00000122481"	0.336732514370288	0.000333105230985644	0.00850552314267811	0.0938472040878861	3.58809319513605	"ctr"	"up"
"ENSG00000135862"	0.335753969382595	0.02836183750476	0.154555796269907	0.153155329319805	2.19224476793429	"ctr"	"up"
"ENSG00000115687"	0.335535719863895	0.0248681830744453	0.143480871423847	0.149562764667121	2.24344421962706	"ctr"	"up"
"ENSG00000066084"	0.335408335028506	0.00270957468273356	0.0361708629226757	0.111843839942113	2.99889860006686	"ctr"	"up"
"ENSG00000153029"	0.33502572014173	0.0446913255890369	0.201669620198159	0.166883028249293	2.0075481830379	"ctr"	"up"
"ENSG00000110628"	0.334927490790792	7.88221937211577e-05	0.0029468696163477	0.084835728827987	3.94795324349592	"ctr"	"up"
"ENSG00000141582"	0.334369084902006	4.58709923755786e-06	0.00034622501855303	0.0729611582382959	4.58283685423325	"ctr"	"up"
"ENSG00000090674"	0.334334317265102	0.00212761183909393	0.0305039723096332	0.10883932213005	3.0718155049295	"ctr"	"up"
"ENSG00000137364"	0.334314026767134	0.0184382008181426	0.119286710522118	0.141856923868119	2.35669869084387	"ctr"	"up"
"ENSG00000146281"	0.332616693314468	0.0237098541171735	0.139214759760322	0.147058497843787	2.26179852365819	"ctr"	"up"
"ENSG00000179627"	0.33246959296775	0.0475193842422357	0.20927711203342	0.167774847732192	1.98164145258799	"ctr"	"up"
"ENSG00000103042"	0.332414238409381	0.0395669983800358	0.188504782675192	0.161504035641072	2.05824106555541	"ctr"	"up"
"ENSG00000140479"	0.332289545219085	0.00704096189373093	0.0674908815388698	0.123303077524481	2.69490066177068	"ctr"	"up"
"ENSG00000031691"	0.331561493227943	0.00336263318827354	0.041347295996384	0.113065102816535	2.93248301172069	"ctr"	"up"
"ENSG00000138398"	0.331459068229424	0.0150519143732313	0.105157022815985	0.136339645024673	2.43112755772131	"ctr"	"up"
"ENSG00000128965"	0.330991808209096	0.00772682415523215	0.0711781863035457	0.124256468988974	2.66377928571644	"ctr"	"up"
"ENSG00000125484"	0.329931783917551	0.0221734358086356	0.133586045752729	0.144239806083075	2.28738371796983	"ctr"	"up"
"ENSG00000292225"	0.329599216765205	0.00787636373457818	0.0718815522271275	0.124034246832743	2.65732428890918	"ctr"	"up"
"ENSG00000100564"	0.329386821083026	0.00209395395076191	0.0302822910534058	0.107062916373707	3.07657247009123	"ctr"	"up"
"ENSG00000103037"	0.32859320356571	0.015054734139932	0.105157022815985	0.135164597090644	2.43105969047021	"ctr"	"up"
"ENSG00000108679"	0.328151791635127	0.000211900860619947	0.00620249323975605	0.0885845926586288	3.70438901152595	"ctr"	"up"
"ENSG00000100299"	0.327488598423623	0.0170466161794576	0.114224701713942	0.137271449331014	2.38570074126575	"ctr"	"up"
"ENSG00000174151"	0.32602310528528	0.0362299770425748	0.17819506331473	0.155668890270704	2.09433692704004	"ctr"	"up"
"ENSG00000106541"	0.325697169585977	7.39077634554473e-13	2.95655689742941e-10	0.0454122959236527	7.17200403462402	"ctr"	"up"
"ENSG00000113734"	0.325303914650995	0.000151410673792994	0.00480708861425851	0.0858606154436428	3.78874426848847	"ctr"	"up"
"ENSG00000267680"	0.324843326901149	0.0355487353976638	0.175914582119242	0.154536306622989	2.10205183493641	"ctr"	"up"
"ENSG00000064932"	0.324820513683098	0.0285122980441361	0.155019576863462	0.148308719116144	2.19016464857149	"ctr"	"up"
"ENSG00000250565"	0.324556138124662	0.0221644865985537	0.133586045752729	0.141880157354129	2.28753720165802	"ctr"	"up"
"ENSG00000136811"	0.324367270719713	0.000201753965487377	0.0059490155769386	0.0872703370244912	3.71681010729549	"ctr"	"up"
"ENSG00000170037"	0.324243856588968	0.00125796222511068	0.0216908112982086	0.100528222987827	3.22540125501104	"ctr"	"up"
"ENSG00000165886"	0.324211805854375	0.00534632643151932	0.0568805527523611	0.116397246608203	2.78539067977856	"ctr"	"up"
"ENSG00000155621"	0.323932899505357	0.000385423519435141	0.00949788019864708	0.0912520824338001	3.54986857138693	"ctr"	"up"
"ENSG00000071205"	0.323912570730697	0.04472231875978	0.201669620198159	0.16137076186303	2.00725687225565	"ctr"	"up"
"ENSG00000226710"	0.323817094042934	1.72131510139558e-07	2.55030895454918e-05	0.0619489281410635	5.22716217632648	"ctr"	"up"
"ENSG00000003756"	0.323658581312296	0.000127246824094009	0.00421847827611105	0.0844680662559928	3.8317271326113	"ctr"	"up"
"ENSG00000228520"	0.323577980905402	0.00166647133865121	0.0259731461495496	0.102918727692944	3.14401458470018	"ctr"	"up"
"ENSG00000134109"	0.323320487113306	0.0287433489502495	0.155755240890454	0.147838206557281	2.18698869962301	"ctr"	"up"
"ENSG00000148218"	0.321616416529576	0.0119358311237286	0.0921762608210215	0.127928335126509	2.51403581709656	"ctr"	"up"
"ENSG00000277424"	0.320821564048708	0.00159925920254617	0.0251337099164259	0.101653140470854	3.15604183562528	"ctr"	"up"
"ENSG00000169857"	0.320416734448624	0.00174905584333734	0.0268419682556157	0.102375019203057	3.12983320484744	"ctr"	"up"
"ENSG00000180376"	0.32025961718064	0.0297539523557063	0.158643436690328	0.147357560119093	2.17335043361066	"ctr"	"up"
"ENSG00000120437"	0.320101422736701	0.00154407502190128	0.0245830823739319	0.101097329740624	3.16626980710525	"ctr"	"up"
"ENSG00000136425"	0.319503213683054	0.0430554414081199	0.196832510325497	0.157921941617676	2.0231717670782	"ctr"	"up"
"ENSG00000172175"	0.319015476338122	0.00789876937926462	0.0719765613671638	0.120094672080616	2.65636660487299	"ctr"	"up"
"ENSG00000203705"	0.3183824684589	0.037747110025405	0.182957620119098	0.153246031188225	2.07759030358082	"ctr"	"up"
"ENSG00000138386"	0.318084805441615	0.0268765100612549	0.14988150429606	0.143714745770199	2.21330667035542	"ctr"	"up"
"ENSG00000067113"	0.317004300290484	0.000628666399100639	0.0134472866055225	0.0927201772645583	3.41893544256258	"ctr"	"up"
"ENSG00000233314"	0.316846529183533	0.00235187336139165	0.0326024044647476	0.104164999370679	3.04177536694461	"ctr"	"up"
"ENSG00000096155"	0.316828336210499	0.0291894471376259	0.156989645830035	0.145272893134121	2.18091847264301	"ctr"	"up"
"ENSG00000079819"	0.316595118020722	2.24867796187008e-07	3.10188324372446e-05	0.0611481510950458	5.17750925172899	"ctr"	"up"
"ENSG00000151883"	0.316202397269748	0.0198311529240817	0.125128110537279	0.13573672593146	2.32952721601238	"ctr"	"up"
"ENSG00000227420"	0.316074669199784	0.00135405887709341	0.0225070091191108	0.0986417390995267	3.20426902531466	"ctr"	"up"
"ENSG00000005020"	0.315983301425095	0.00045573746032103	0.0106200102161411	0.0901390999319952	3.50550761726583	"ctr"	"up"
"ENSG00000205476"	0.315709678089911	0.0156973988972731	0.10795672445053	0.130681233767678	2.41587616666653	"ctr"	"up"
"ENSG00000146676"	0.314905867847688	0.0230342931847772	0.136931211904621	0.138550162094576	2.27286538743079	"ctr"	"up"
"ENSG00000260342"	0.314447285678552	0.0110670357626183	0.0881909005226977	0.123770125585571	2.54057499086202	"ctr"	"up"
"ENSG00000135631"	0.314224392917144	0.034051711540526	0.171343643688827	0.148256900285065	2.11945880638918	"ctr"	"up"
"ENSG00000204634"	0.313576851124743	0.0356101516071956	0.175939658064205	0.149226296220733	2.10135116307454	"ctr"	"up"
"ENSG00000100403"	0.313257621802162	0.0016021404954642	0.0251337099164259	0.0992730013882187	3.15551678121558	"ctr"	"up"
"ENSG00000070540"	0.313006256365674	0.0123393208696717	0.0934874935334157	0.125087979952322	2.50228884090204	"ctr"	"up"
"ENSG00000111231"	0.312678304872983	0.0111709700545443	0.0887245609692823	0.123232465321452	2.53730463037774	"ctr"	"up"
"ENSG00000196139"	0.311334464245718	0.00609155663009084	0.0618635703339158	0.113509228569381	2.74281191203249	"ctr"	"up"
"ENSG00000146963"	0.311176432541303	2.16160438101857e-06	0.000190745692475028	0.0656809452416606	4.737697233138	"ctr"	"up"
"ENSG00000128604"	0.310297556128876	0.00858734661002802	0.0751690347680133	0.118070973317492	2.62805961033699	"ctr"	"up"
"ENSG00000109323"	0.310012798135432	0.00941649883479387	0.079842946321839	0.119394082975227	2.59655077044108	"ctr"	"up"
"ENSG00000140829"	0.309995966866868	0.00666225862515076	0.0651089297723406	0.114251750108267	2.71327105775718	"ctr"	"up"
"ENSG00000135480"	0.309993846401481	0.0351123030828442	0.174392392217006	0.147121447659829	2.10706087611537	"ctr"	"up"
"ENSG00000143891"	0.30961008910936	0.0190334001226183	0.121682934793131	0.132036861436417	2.3448761636799	"ctr"	"up"
"ENSG00000113615"	0.309553779860596	0.0100980971105321	0.0834048612687517	0.12033413467706	2.57245195381462	"ctr"	"up"
"ENSG00000229809"	0.309179737200051	0.00777460246323794	0.071382938199942	0.116158536831056	2.66170481855957	"ctr"	"up"
"ENSG00000100106"	0.309028094645753	0.000909207258674078	0.0172922287026111	0.0931589934968529	3.31721160830481	"ctr"	"up"
"ENSG00000173960"	0.308825423956472	0.000934443201893133	0.01761322619655	0.0933132702789438	3.30955525439514	"ctr"	"up"
"ENSG00000140284"	0.308389901831092	8.97404241124422e-08	1.4553713915857e-05	0.0576822132122618	5.34636042303481	"ctr"	"up"
"ENSG00000166483"	0.307005803725387	0.0121445648966061	0.0927733439364541	0.122414723929056	2.50791566464919	"ctr"	"up"
"ENSG00000144867"	0.306381984251697	0.0181814518591526	0.118327333927164	0.129718335110041	2.36190191611534	"ctr"	"up"
"ENSG00000177200"	0.305297554093426	0.023899468558639	0.140047618248157	0.135162679008168	2.25874151306942	"ctr"	"up"
"ENSG00000147100"	0.305102083607819	0.0454616802339866	0.203652715374421	0.152523782475116	2.00035744365043	"ctr"	"up"
"ENSG00000163993"	0.305084843162232	0.000145100514958578	0.00464861979594128	0.0803001023703443	3.79930827180244	"ctr"	"up"
"ENSG00000163320"	0.305041354691602	1.11179058380276e-05	0.000677289278995786	0.0694190145850935	4.39420462123794	"ctr"	"up"
"ENSG00000168785"	0.304209655935698	0.0228499265708011	0.136109336918108	0.133663621600068	2.27593456090781	"ctr"	"up"
"ENSG00000259431"	0.303961904680606	0.0098860298234837	0.0821199496748718	0.117824263791812	2.57979040053828	"ctr"	"up"
"ENSG00000063180"	0.303254985853034	0.0430104994634299	0.196710748498713	0.149858561167259	2.02360801739293	"ctr"	"up"
"ENSG00000143641"	0.302245697543054	0.0042224064114942	0.0477597543301997	0.10564153452781	2.8610498597357	"ctr"	"up"
"ENSG00000004142"	0.301983292032405	0.0473291920281969	0.208822659386173	0.152259784369489	1.98334243860205	"ctr"	"up"
"ENSG00000068305"	0.301769031494267	0.0251442435455101	0.144450008037179	0.134767686385998	2.23917943230062	"ctr"	"up"
"ENSG00000023516"	0.30167758058804	0.0492131095824475	0.213570063020994	0.153389604006166	1.9667407223759	"ctr"	"up"
"ENSG00000136868"	0.301659417273022	0.0066747707850112	0.0651251416186337	0.111204724667016	2.71264928874463	"ctr"	"up"
"ENSG00000118046"	0.300896563969953	0.000262589180141057	0.00726113537067471	0.0824451286283399	3.64965849378906	"ctr"	"up"
"ENSG00000138346"	0.300752327763371	0.0270441601392493	0.150397111135834	0.136032869992069	2.21087982471373	"ctr"	"up"
"ENSG00000000460"	0.300584279818147	0.0014144856837374	0.0231899904705665	0.0941774863257701	3.19167872859118	"ctr"	"up"
"ENSG00000196275"	0.299600582028663	0.0221664471534834	0.133586045752729	0.130972727488266	2.28750357249378	"ctr"	"up"
"ENSG00000139289"	0.298017946853453	0.000104278191417269	0.0036591888163703	0.0768005258094188	3.88041544914663	"ctr"	"up"
"ENSG00000174939"	0.297744706024731	0.0499407435404882	0.215357119378153	0.151874054237001	1.96047117804663	"ctr"	"up"
"ENSG00000164620"	0.296945330907453	0.00784597814882263	0.0718641673680888	0.111691235641615	2.6586269656848	"ctr"	"up"
"ENSG00000151694"	0.296609360131335	0.00207157186509466	0.0301135376846388	0.0963087829893031	3.0797747715728	"ctr"	"up"
"ENSG00000203791"	0.296064500531173	0.010225491302074	0.0840069708753528	0.115285008406201	2.56810928519001	"ctr"	"up"
"ENSG00000083750"	0.295407191610624	0.0479140523573028	0.210425697645209	0.149336597698959	1.97812991699545	"ctr"	"up"
"ENSG00000165282"	0.293888914353771	0.000597575703979752	0.012991858738154	0.0856141976495089	3.43271235872473	"ctr"	"up"
"ENSG00000174132"	0.293762626130326	0.000193884907831629	0.00574521673799353	0.0788232241699085	3.72685371886212	"ctr"	"up"
"ENSG00000112715"	0.293054333944871	0.00825891889123587	0.0737910126018174	0.110950904280655	2.64129739045279	"ctr"	"up"
"ENSG00000158941"	0.292812771849297	0.00030044097238944	0.00796026548191878	0.0810011875955911	3.61491949119564	"ctr"	"up"
"ENSG00000173083"	0.292632683913577	0.0446654587379176	0.201669620198159	0.145748546353387	2.0077914410484	"ctr"	"up"
"ENSG00000087074"	0.292428293820966	1.32978509422674e-05	0.000767247640183421	0.0671454692396561	4.35514558364659	"ctr"	"up"
"ENSG00000189190"	0.292379354965864	0.014421397789843	0.102837899848836	0.119504744697058	2.44659202199075	"ctr"	"up"
"ENSG00000160182"	0.292288142252987	0.000118837558672285	0.00404584685363457	0.0759483548686436	3.84851183094768	"ctr"	"up"
"ENSG00000125844"	0.292242628650146	0.000104253719881352	0.0036591888163703	0.0753110932721697	3.8804725300428	"ctr"	"up"
"ENSG00000129317"	0.291955135218133	0.0361598207412675	0.177922922802768	0.139349699417672	2.09512569053384	"ctr"	"up"
"ENSG00000205643"	0.291781425384924	0.0366215788883787	0.179093548589826	0.139611147681778	2.08995793122476	"ctr"	"up"
"ENSG00000278494"	0.291375440711975	0.0174932496933279	0.115462370118135	0.122623822764003	2.37617319493248	"ctr"	"up"
"ENSG00000154222"	0.290641486139192	0.0053388245529217	0.0568511388284058	0.104327912118226	2.78584589912843	"ctr"	"up"
"ENSG00000082996"	0.28982513910978	3.350366816978e-05	0.00151156963047192	0.0698669628105153	4.14824299570327	"ctr"	"up"
"ENSG00000134294"	0.289530497374176	9.48487841596093e-06	0.000602264687142577	0.0653775010638847	4.42859535257025	"ctr"	"up"
"ENSG00000086848"	0.289096551224672	0.00723435852904411	0.0685778331019418	0.107636528416815	2.68585911750298	"ctr"	"up"
"ENSG00000138801"	0.288425770906368	0.000120971304601096	0.00407802423179145	0.0750298030361099	3.84414938111401	"ctr"	"up"
"ENSG00000151849"	0.288029153047513	0.0376941341176031	0.182937689307912	0.138597804917632	2.07816533038664	"ctr"	"up"
"ENSG00000090861"	0.287873086719782	0.0211489158686922	0.130425559784263	0.1248736234342	2.30531539650142	"ctr"	"up"
"ENSG00000237403"	0.287285695047684	0.00777633414152225	0.071382938199942	0.107936005997548	2.66162984624621	"ctr"	"up"
"ENSG00000172831"	0.286505395699674	0.000361886169222546	0.0090652465924281	0.0803340890656366	3.56642365690593	"ctr"	"up"
"ENSG00000292343"	0.286201690113328	0.032563386586899	0.166926916633548	0.133900184742009	2.13742565527273	"ctr"	"up"
"ENSG00000227715"	0.285712100653581	0.00445672513030241	0.0498463730556936	0.100465450468493	2.84388413450834	"ctr"	"up"
"ENSG00000137193"	0.285489209783291	0.00154480303949842	0.0245830823739319	0.090169691863243	3.16613269807201	"ctr"	"up"
"ENSG00000118655"	0.285334677139468	0.00655821154725566	0.0645652967831133	0.104961011213689	2.71848254737713	"ctr"	"up"
"ENSG00000211445"	0.28470667651744	0.00143579327812634	0.0234116238190138	0.0893237428427688	3.18735721832203	"ctr"	"up"
"ENSG00000125037"	0.284386446072977	0.0468390455759821	0.207796313767161	0.143069328410553	1.98775271564077	"ctr"	"up"
"ENSG00000166579"	0.284262526764533	0.000606020178797812	0.0131516241695344	0.082901822465596	3.42890564176079	"ctr"	"up"
"ENSG00000164151"	0.283795857098539	0.00592371478882128	0.0609173103518802	0.103124453150044	2.75197441954549	"ctr"	"up"
"ENSG00000171469"	0.283010086569001	0.031410572654352	0.163559210052918	0.131520518366214	2.1518322014286	"ctr"	"up"
"ENSG00000163214"	0.2816568123276	0.0165063155285591	0.111790232877109	0.117478220803413	2.39752364652271	"ctr"	"up"
"ENSG00000116691"	0.281540338186686	8.28221650975109e-05	0.00303959878695789	0.0715280399868068	3.93608350289782	"ctr"	"up"
"ENSG00000121988"	0.281219935758324	0.0220075488301908	0.133229799164164	0.122790726989023	2.29023756642033	"ctr"	"up"
"ENSG00000284400"	0.280965619824386	0.00205059771432486	0.0300112477678203	0.0911396143679801	3.08280457156616	"ctr"	"up"
"ENSG00000116062"	0.280664837516619	0.0171905192145427	0.114569090212689	0.117797352528817	2.38260734635745	"ctr"	"up"
"ENSG00000105778"	0.280657086338368	0.0377781938089991	0.183034357651109	0.135109712699664	2.0772532242907	"ctr"	"up"
"ENSG00000104611"	0.280363893649965	0.0333769521329813	0.169243310179134	0.131779712656395	2.12751938821562	"ctr"	"up"
"ENSG00000131941"	0.279811510684703	0.00256013458054617	0.0347165820351804	0.0927713364207496	3.01614185458817	"ctr"	"up"
"ENSG00000169174"	0.279647351697298	0.00702708826561554	0.0674452731148732	0.10374377820498	2.69555781113699	"ctr"	"up"
"ENSG00000082213"	0.278648598837374	0.00215266768615813	0.0307549582161711	0.0908147454074731	3.06831889014407	"ctr"	"up"
"ENSG00000065485"	0.278332492831795	0.00497678698759534	0.0539841159627068	0.0991024671889448	2.80853242837171	"ctr"	"up"
"ENSG00000184500"	0.278313556034186	0.00195398653653874	0.0291301769254676	0.0898615186711012	3.09713835410273	"ctr"	"up"
"ENSG00000071051"	0.278057399239768	0.000284914666339624	0.00771028515054862	0.0766284756808437	3.62864322654508	"ctr"	"up"
"ENSG00000109111"	0.277376676775663	0.00387283387450766	0.0454329221192243	0.0960333142245762	2.88833806284152	"ctr"	"up"
"ENSG00000103111"	0.277126398769982	0.0123306696126578	0.0934874935334157	0.110738177334168	2.50253711449227	"ctr"	"up"
"ENSG00000170581"	0.27671043460051	0.0178215560438314	0.116490557740839	0.116789712216845	2.36930487581593	"ctr"	"up"
"ENSG00000104341"	0.276323802405787	9.28283239252588e-06	0.000595739420014455	0.0623300184810135	4.43323793478353	"ctr"	"up"
"ENSG00000139514"	0.274543155693623	0.0338602300048858	0.170809844593793	0.12939576025589	2.12173223566749	"ctr"	"up"
"ENSG00000072756"	0.273731743795994	0.000593551252390254	0.0129512883271553	0.0796995838141173	3.43454420583194	"ctr"	"up"
"ENSG00000184009"	0.27325061594856	1.93409537587321e-21	2.21938573021706e-18	0.0287374745488798	9.5085118034219	"ctr"	"up"
"ENSG00000145632"	0.27145352923748	0.00420326025926335	0.0477231091498765	0.094831246087909	2.86249037564941	"ctr"	"up"
"ENSG00000157036"	0.270602654107446	0.0351597835824185	0.174504781957239	0.128459975074565	2.10651336301734	"ctr"	"up"
"ENSG00000282905"	0.270523201438414	0.0429184394818981	0.196514380855497	0.133624510344762	2.02450284562647	"ctr"	"up"
"ENSG00000153531"	0.270279136713223	0.033758735018167	0.170584664822325	0.127313497534341	2.12294173004178	"ctr"	"up"
"ENSG00000231488"	0.26987568748237	0.0215642147793848	0.131606115736724	0.117441554589517	2.29795738336096	"ctr"	"up"
"ENSG00000130813"	0.26931288406908	0.0317867553270917	0.164461971677788	0.125432045024473	2.1470819838466	"ctr"	"up"
"ENSG00000197933"	0.269213355889899	0.0401615082451945	0.189833384529478	0.131190227857084	2.05208391118259	"ctr"	"up"
"ENSG00000197976"	0.268417786397184	0.045095838575192	0.202770760112731	0.133957093242035	2.00375941206939	"ctr"	"up"
"ENSG00000165219"	0.268109360293795	0.0260757002114782	0.147541008127275	0.120494121051037	2.22508250157891	"ctr"	"up"
"ENSG00000206478"	0.267320129851472	0.0261197723549657	0.147651148389988	0.120174861864549	2.22442635426345	"ctr"	"up"
"ENSG00000111647"	0.267240704379562	0.045225602435768	0.202973992083639	0.133450197728899	2.00255008180996	"ctr"	"up"
"ENSG00000130939"	0.26722670950121	0.00431642472807731	0.0486855386857667	0.0936303438780321	2.85406096392548	"ctr"	"up"
"ENSG00000115963"	0.267161655832551	0.0174788928017636	0.115462370118135	0.112419247027854	2.37647611859878	"ctr"	"up"
"ENSG00000105953"	0.267084020677361	0.000778284705532524	0.0154895435341556	0.0794797267607334	3.36040436426503	"ctr"	"up"
"ENSG00000185024"	0.267029881561037	0.00185687398379408	0.0281211750190803	0.0858005100513954	3.11221788076881	"ctr"	"up"
"ENSG00000154642"	0.267001797996891	0.0207253374321323	0.128806201203014	0.115437727208971	2.31295092559775	"ctr"	"up"
"ENSG00000124160"	0.266996156030685	0.0148391570202471	0.104265060538633	0.109591697135829	2.43628087718879	"ctr"	"up"
"ENSG00000164050"	0.266934365460835	0.00571728459671101	0.0595600108030632	0.0965904158627321	2.76356989538367	"ctr"	"up"
"ENSG00000284099"	0.266445146279862	0.00123694290073426	0.0214516643810866	0.0824850974562824	3.23022163392702	"ctr"	"up"
"ENSG00000146556"	0.266368497323419	0.00443066668006627	0.0496474610900797	0.0936021424379926	2.84575214183667	"ctr"	"up"
"ENSG00000143624"	0.266107055567417	0.0291976409876375	0.156989645830035	0.122022245500028	2.18080772466489	"ctr"	"up"
"ENSG00000240108"	0.265671843517623	0.0495145698490012	0.214444010378154	0.135261576733447	1.96413386516385	"ctr"	"up"
"ENSG00000142444"	0.265666710785428	0.00397485317710846	0.0460881211386149	0.0922405639059354	2.88015054912661	"ctr"	"up"
"ENSG00000274287"	0.265232918321273	0.00342866225897228	0.0419871181325779	0.0906333179236975	2.92643946395704	"ctr"	"up"
"ENSG00000070423"	0.264926354905354	2.86378567474365e-05	0.00138775653771778	0.0633183717251181	4.18403612865268	"ctr"	"up"
"ENSG00000163132"	0.263945748685942	0.0112544258676674	0.0889230012152441	0.104133010623705	2.53469814331726	"ctr"	"up"
"ENSG00000118900"	0.263708274098308	0.0207485804535442	0.128852814885066	0.114034608465635	2.3125284301544	"ctr"	"up"
"ENSG00000089234"	0.263380480129886	0.00213255835078596	0.0305039723096332	0.0857603380328136	3.07112222469449	"ctr"	"up"
"ENSG00000163472"	0.263195180055679	0.0443982380854432	0.200989534237421	0.130922590576356	2.01031142828005	"ctr"	"up"
"ENSG00000174720"	0.262822503443622	0.00446607671532392	0.0498945198153735	0.0924384524986338	2.84321617616333	"ctr"	"up"
"ENSG00000171700"	0.262016677173304	0.0104366528071792	0.0853203476423417	0.102309657519919	2.56101607145241	"ctr"	"up"
