"ID"	"log2FC"	"pvalue"	"padj"	"lfcSE"	"stat"	"observed_expression_in_ctr"
"ENSG00000116198"	0.400876925263503	0.0663385314650591	0.254086204438603	0.218327172709952	1.83612932960969	"UP"
"ENSG00000116199"	-0.415150915987118	0.00286467965625228	0.0371579016007104	0.139223741582624	-2.98189742114308	"DOWN"
"ENSG00000116209"	0.0384422540306888	0.246678068654423	0.519783985846705	0.0331840482614829	1.15845582575617	"UP"
"ENSG00000116212"	0.0874423374144115	0.0491979134647056	0.213570063020994	0.044457552850885	1.96687248413564	"UP"
"ENSG00000116213"	0.0276232382041514	0.6441172602699	0.828872186559632	0.0597970454869247	0.461949883630816	"UP"
"ENSG00000116221"	0.0154214228943697	0.700685648011119	0.860864912139786	0.0401186793905299	0.38439507801969	"UP"
"ENSG00000116237"	0.0220339692529703	0.640785073343547	0.827778435435512	0.0472222510949333	0.46660141653718	"UP"
"ENSG00000116251"	-0.0672366772970757	0.0334183300266038	0.169292266209064	0.0316107241614913	-2.12702110061067	"DOWN"
"ENSG00000116260"	-0.138976306250285	0.0742975826344516	0.271111454434586	0.0778676260883293	-1.7847764627194	"DOWN"
"ENSG00000116266"	0.0387249013928107	0.542545736978691	0.769541589585306	0.0635910421556991	0.608967868430194	"UP"
"ENSG00000116273"	-0.00508050794974966	0.96682099791278	0.987428814991181	0.122140207983172	-0.0415957040981101	"DOWN"
"ENSG00000116285"	0.164844978633212	0.00601127271350638	0.0613202351722482	0.0600054700895186	2.74716585650091	"UP"
"ENSG00000116288"	-0.0639401184925228	0.0144825018355221	0.103086894737901	0.0261506553387654	-2.44506753900499	"DOWN"
"ENSG00000116337"	0.0332208100483698	0.692965490800526	0.856093528428509	0.0841387020743763	0.394833878219366	"UP"
"ENSG00000116350"	-0.17823817238673	0.00565311185337399	0.0593033176156829	0.0644098196061025	-2.76725153830182	"DOWN"
"ENSG00000116353"	-0.0151800978172568	0.941901696083595	0.977727829647906	0.208289249892118	-0.0728798909454961	"DOWN"
"ENSG00000116406"	0.253864395334384	0.134073687076633	0.379465937333951	0.169442952631112	1.4982292942396	"UP"
"ENSG00000116455"	0.150969531016619	0.437042523713419	0.692958730994248	0.194248719090401	0.777197047803233	"UP"
"ENSG00000116459"	-0.0804550374703505	0.00418747161318235	0.0476676543325938	0.0280949546702738	-2.86368276491568	"DOWN"
"ENSG00000116473"	0.013191285931288	0.788891440552709	0.904058249376687	0.0492670979860548	0.267750414993428	"UP"
"ENSG00000116478"	0.0341945820734168	0.403855944429081	0.668984407749681	0.0409636387019782	0.834754508069751	"UP"
"ENSG00000116489"	-5.4754659213955e-05	0.999002517207038	0.999891820023144	0.0437981348120601	-0.0012501596117942	"DOWN"
"ENSG00000116497"	-0.244964124288701	0.177388123548017	0.439103826406872	0.181610857169292	-1.34884074722666	"DOWN"
"ENSG00000116514"	-0.0512482582016803	0.629751098363636	0.823003695030163	0.106307158026166	-0.482077210539919	"DOWN"
"ENSG00000116521"	-0.0505672734172349	0.346905320812823	0.622468924999923	0.0537601478932321	-0.940608897089751	"DOWN"
"ENSG00000116525"	0.0235961686646612	0.873704512452496	0.948040493123183	0.148445808326023	0.158954765585825	"UP"
"ENSG00000116539"	-0.152496966378334	0.330107902466201	0.60723864768499	0.156584356906209	-0.973896558962638	"DOWN"
"ENSG00000116560"	-0.07655110049558	0.386011587974117	0.654386442970113	0.0883071669902901	-0.866873019536424	"DOWN"
"ENSG00000116574"	-0.120648076350049	0.43517175079228	0.69245507574359	0.154603222037882	-0.780372328336643	"DOWN"
"ENSG00000116580"	0.0125743544407726	0.932148406097576	0.973434826103116	0.147686652100519	0.0851421185457862	"UP"
"ENSG00000116584"	0.257105997415601	0.0746699800447098	0.271796915534293	0.144240105617882	1.78248619767876	"UP"
"ENSG00000116586"	-0.0113487401361371	0.764593957433203	0.893117781113088	0.0378981568216845	-0.299453616953836	"DOWN"
"ENSG00000116604"	-0.248793545954976	0.284404894735628	0.560508351569294	0.232413838988016	-1.07047647006857	"DOWN"
"ENSG00000116641"	-0.0391743149295119	0.725895539192132	0.87375497686192	0.111738076659029	-0.350590560539654	"DOWN"
"ENSG00000116649"	-0.0151365482885424	0.646492869949534	0.830414313632063	0.0330031304875046	-0.45863977340796	"DOWN"
"ENSG00000116661"	0.437126857553445	0.00754087634226368	0.0702079573184689	0.16359759191805	2.67196388668368	"UP"
"ENSG00000116663"	-0.105101912105261	0.599098808535776	0.806029686237427	0.199928721990851	-0.525696913673416	"DOWN"
"ENSG00000116667"	0.932112199086141	0.0200248549340582	0.125689479112778	0.400756470922703	2.32588184275613	"UP"
"ENSG00000116668"	0.0187434513766395	0.958690333730207	0.983353524041735	0.361862663704513	0.0517971408952676	"UP"
"ENSG00000116670"	-0.253081168645818	3.47140611058503e-07	4.38529944559273e-05	0.0496639623747537	-5.09587146382163	"DOWN"
"ENSG00000116678"	0.0910553284960074	0.784489503185545	0.902388616760692	0.332958892829711	0.273473183798028	"UP"
"ENSG00000116679"	-0.0210699805944239	0.778720045339244	0.89920323911443	0.0749854931875269	-0.280987424350616	"DOWN"
"ENSG00000116685"	0.0115029129995144	0.898617531228128	0.958605243757224	0.0902841132469104	0.12740794128482	"UP"
"ENSG00000116688"	0.0785578820192772	0.235193246909967	0.507015296598978	0.0661770132905361	1.18708714874129	"UP"
"ENSG00000116691"	0.281540338186686	8.28221650975109e-05	0.00303959878695789	0.0715280399868068	3.93608350289782	"UP"
"ENSG00000116698"	-0.197017001682408	0.0394948617211167	0.188385467215867	0.0956860729457502	-2.05899349421632	"DOWN"
"ENSG00000116704"	0.279042825418958	0.150838785405012	0.403790897000709	0.194241735593967	1.43657502114918	"UP"
"ENSG00000116717"	0.233026966113553	0.000639506714638246	0.0135640177579023	0.0682506776797678	3.41428062014146	"UP"
"ENSG00000116729"	0.073535900091246	0.170470863747594	0.429974954988414	0.0536487251838998	1.37069240395137	"UP"
"ENSG00000116731"	-0.0249860481556408	0.820902572033765	0.922618083749211	0.110370078744497	-0.226384255949319	"DOWN"
"ENSG00000116741"	0.467644036754044	0.00118034463459273	0.0209466852931657	0.144174931796048	3.24358770923909	"UP"
"ENSG00000116747"	-0.0775934690605871	0.462994028584876	0.714005568882947	0.105723876503752	-0.73392569045492	"DOWN"
"ENSG00000116750"	-0.0619895073158929	0.508239733556619	0.745496920778005	0.0936990321997577	-0.661581084250017	"DOWN"
"ENSG00000116752"	-0.0528088694009089	0.308511065199355	0.588164451780415	0.0518572249728949	-1.01835124090252	"DOWN"
"ENSG00000116754"	0.0342860533216682	0.4250187026769	0.685386918949943	0.0429787331835594	0.797744623491686	"UP"
"ENSG00000116771"	0.0632493026062449	0.785395443100097	0.902717565709468	0.232282546189035	0.272294684400315	"UP"
"ENSG00000116774"	0.137152273897696	0.143822184672829	0.393168573635221	0.0938303654575803	1.46170456897241	"UP"
"ENSG00000116786"	0.0461870720599003	0.534163522834045	0.762972677640012	0.0742960032042534	0.62166294373768	"UP"
"ENSG00000116791"	0.000100556747249258	0.998064857675537	0.99983571684436	0.041460825098942	0.00242534361072867	"UP"
"ENSG00000116793"	0.0736112340182135	0.608785430648577	0.811240723208258	0.143825892123558	0.511807943141251	"UP"
"ENSG00000116809"	0.224989922379318	0.0222695832621358	0.133984025729886	0.0984320642993895	2.28573812792336	"UP"
"ENSG00000116815"	-0.0223372680152635	0.786843245770047	0.903072149629802	0.0826045486255013	-0.270412082469362	"DOWN"
"ENSG00000116857"	0.0445123012244448	0.2798839991374	0.556937137066479	0.0411929729564752	1.08057996375928	"UP"
"ENSG00000116863"	-0.129575384276895	0.109841178207537	0.340587787419073	0.081039955027411	-1.59890740602049	"DOWN"
"ENSG00000116871"	-0.0247070207541389	0.780356862538475	0.900271222282882	0.0886019914779752	-0.278854011540819	"DOWN"
"ENSG00000116874"	0.236687438193151	0.0686864581030791	0.258916877660238	0.130013997148657	1.82047659008995	"UP"
"ENSG00000116885"	0.80065651288763	0.00154977544701467	0.0246016602375966	0.252956231421753	3.16519782251459	"UP"
"ENSG00000116898"	0.134669657914871	0.160773811012808	0.416997299754637	0.0960229407383601	1.40247379302633	"UP"
"ENSG00000116903"	-0.208576491328422	0.281902115692681	0.558999605206052	0.193834195894746	-1.07605621580664	"DOWN"
"ENSG00000116906"	0.00834912197121179	0.96993202719901	0.989111289884454	0.221500079795461	0.0376935393383225	"UP"
"ENSG00000116918"	-0.120530296722709	0.114764458006593	0.349558480167057	0.0764235745753333	-1.57713503185981	"DOWN"
"ENSG00000116922"	0.0632533541684317	0.407080230810251	0.670695462727642	0.0762968568278414	0.829042725982258	"UP"
"ENSG00000116954"	0.0368106461265421	0.609520935491077	0.811680065116336	0.0720707040924193	0.510757409547967	"UP"
"ENSG00000116977"	0.0482409543752149	0.352279072936696	0.626511730040499	0.0518620829889064	0.930177725131748	"UP"
"ENSG00000116984"	-0.223731201891141	0.152999117418631	0.406238218486222	0.156562921668615	-1.42901780004269	"DOWN"
"ENSG00000116985"	-0.0756688473985413	0.690355421994242	0.854824124984823	0.189944825175793	-0.3983727765603	"DOWN"
"ENSG00000116990"	0.0853643406058709	0.626780354626966	0.821626546791722	0.175551610693553	0.486263499768652	"UP"
"ENSG00000116991"	0.125491392806977	0.43138811607535	0.689634844947419	0.159492171512534	0.786818510381335	"UP"
"ENSG00000117000"	-0.048641135077772	0.746426451405586	0.88356074604369	0.150426448479461	-0.323354939037955	"DOWN"
"ENSG00000117010"	0.188724693149768	0.393280782339906	0.660291363858591	0.221071221470196	0.853682771980391	"UP"
"ENSG00000117013"	-0.335635881882804	0.375130034324195	0.644639393137943	0.378434974681803	-0.886905028175618	"DOWN"
"ENSG00000117016"	0.445797214441602	0.0787550981985411	0.28028891023014	0.253588466614087	1.75795540070842	"UP"
"ENSG00000117036"	-0.15607233934238	0.377822709977513	0.647722243776727	0.176969796555331	-0.881915119869523	"DOWN"
"ENSG00000117054"	-0.0207168790924638	0.7902255927662	0.904458832013571	0.0778778278557989	-0.266017680036272	"DOWN"
"ENSG00000117118"	-0.0276338605340044	0.424969260500335	0.685386918949943	0.0346362848740925	-0.797829808666176	"DOWN"
"ENSG00000117133"	-0.433775551481614	0.0353126407505814	0.175046262555856	0.206093133363532	-2.10475499305679	"DOWN"
"ENSG00000117139"	-0.345905304979518	0.347475410237214	0.622767135021312	0.368181214016446	-0.939497431729548	"DOWN"
"ENSG00000117143"	-0.216985248115341	0.421723814745505	0.68264196125719	0.270072207909129	-0.803434199302543	"DOWN"
"ENSG00000117151"	0.109426236632192	0.280219169950022	0.557154183875597	0.101336810430424	1.07982712468854	"UP"
"ENSG00000117153"	-0.141837365529869	0.0952798055894165	0.314221749623135	0.0850251665159604	-1.66818097913685	"DOWN"
"ENSG00000117155"	-0.495064663804283	0.0145051383632287	0.103186820093128	0.2025215009441	-2.44450422052191	"DOWN"
"ENSG00000117222"	-0.271138554946242	0.0943610665767026	0.311858038498955	0.16208389456742	-1.67282847978126	"DOWN"
"ENSG00000117226"	0.172640526692356	0.373898679788728	0.643412396923505	0.194153889421984	0.889194273708987	"UP"
"ENSG00000117245"	-0.111132467151696	0.782064736553948	0.90141748976027	0.4017378227832	-0.276629335972853	"DOWN"
"ENSG00000117262"	0.212896513791149	0.0153042709565961	0.106473365652237	0.0877888429192268	2.42509761732515	"UP"
"ENSG00000117266"	-0.426122660395015	0.032854657779774	0.167782445963859	0.199696171640356	-2.13385493019087	"DOWN"
"ENSG00000117280"	-0.00169768317128685	0.986201915492421	0.995293091663368	0.0981649062697746	-0.0172941964271969	"DOWN"
"ENSG00000117298"	-0.0109394961057215	0.91271647986865	0.964302357153242	0.099801289123238	-0.109612773560601	"DOWN"
"ENSG00000117305"	0.233608108563933	0.00119020643555114	0.0209856293746137	0.0720742010132762	3.24121676383067	"UP"
"ENSG00000117308"	0.0308831675613815	0.495760505263252	0.73742141742817	0.0453380540336015	0.681175410362627	"UP"
"ENSG00000117318"	-0.0064481932622055	0.865286160150703	0.944284732924305	0.0380090190879842	-0.169649031122825	"DOWN"
"ENSG00000117322"	-0.081418666059614	0.529410727749416	0.76050264291781	0.129460828427913	-0.628905801455999	"DOWN"
"ENSG00000117335"	0.0657170384875843	0.0507900379982396	0.217465238700217	0.0336449790069376	1.95324950192519	"UP"
"ENSG00000117360"	-0.0439722788191437	0.623160866428848	0.820106761488388	0.0894881326628846	-0.491375532270787	"DOWN"
"ENSG00000117362"	-0.167764377611508	4.78249258814004e-05	0.00204168972572448	0.0412602000335279	-4.06600979818767	"DOWN"
"ENSG00000117385"	0.00633737305710742	0.943735432225815	0.978637252410093	0.0897953681698407	0.0705757232947783	"UP"
"ENSG00000117394"	-0.0184328444017298	0.703531828085264	0.862088005679074	0.0484364592047527	-0.38055722289298	"DOWN"
"ENSG00000117395"	-0.0284065397950807	0.720826210019389	0.871337162212196	0.0794911381861787	-0.357354800085374	"DOWN"
"ENSG00000117399"	0.0917358112180342	0.0106999661685725	0.086822375922271	0.0359417368140121	2.55234775360857	"UP"
"ENSG00000117407"	-0.276754406665256	0.202460116370826	0.470780851484598	0.217134853025173	-1.27457385495442	"DOWN"
"ENSG00000117408"	-0.0413373709596645	0.730597466504973	0.876527061434187	0.120051304759015	-0.344330876225318	"DOWN"
"ENSG00000117410"	-0.0366960776884909	0.223543554388233	0.494208821252552	0.0301489485494145	-1.21715945179135	"DOWN"
"ENSG00000117411"	0.00560843553194094	0.923769726793353	0.969578493199845	0.0586127364811145	0.0956862939465045	"UP"
"ENSG00000117419"	-0.146362747394093	0.00383236102256388	0.0450903574821462	0.050615816047228	-2.89164057450988	"DOWN"
"ENSG00000117425"	0.796193423644427	0.0506743666677725	0.217360634931663	0.40742113687354	1.95422709227665	"UP"
"ENSG00000117448"	0.0572450629714055	0.181094963070017	0.44390830124225	0.0428035277566848	1.33739123786275	"UP"
"ENSG00000117450"	-0.0561391107846443	0.0591316480317087	0.238694553659111	0.0297470943474953	-1.88721325615358	"DOWN"
"ENSG00000117461"	-0.151761305057664	0.606164882719886	0.810282514360509	0.294364620172254	-0.515555520798858	"DOWN"
"ENSG00000117472"	-0.125544685690042	0.0398202516184837	0.189079166170131	0.0610742149712666	-2.0556086680624	"DOWN"
"ENSG00000117475"	0.0549731974861051	0.559315396294818	0.782431814387322	0.0941549720239402	0.583858677926508	"UP"
"ENSG00000117479"	-0.19274908675859	0.108802070800168	0.338799598254492	0.120197673168992	-1.60360081586267	"DOWN"
"ENSG00000117480"	-0.166056598157973	0.299387661538053	0.577315287141071	0.160016392122323	-1.03774742047073	"DOWN"
"ENSG00000117481"	-0.00197234612674385	0.986191251910362	0.995293091663368	0.113958625991816	-0.0173075632456774	"DOWN"
"ENSG00000117500"	-0.0603943333814194	0.394364689013154	0.66174086029738	0.0709079470584985	-0.851728697371461	"DOWN"
"ENSG00000117505"	0.961118194231514	5.43965280217354e-06	0.000388579007612409	0.211370632933481	4.54707534766185	"UP"
"ENSG00000117519"	0.187901149847573	0.000750535920653025	0.0151125657460236	0.0557500634281005	3.37042037790512	"UP"
"ENSG00000117523"	-0.119669911984032	0.197560316921836	0.465616921323439	0.0928729539698046	-1.28853349515447	"DOWN"
"ENSG00000117525"	0.133174268194755	0.0468540436669212	0.207796313767161	0.0670019704282625	1.98761719011446	"UP"
"ENSG00000117528"	-0.0531121163150725	0.433814273230979	0.691304881739001	0.0678591846060924	-0.782681321966608	"DOWN"
"ENSG00000117533"	0.404767058046002	0.00685475686528457	0.0661817676108448	0.149701967210627	2.70381923222496	"UP"
"ENSG00000117543"	-0.0485132247717401	0.467587112548709	0.717666981826338	0.0667848551392127	-0.726410571238262	"DOWN"
"ENSG00000117569"	0.123298596685621	0.448375261210841	0.702534651475921	0.162635916157594	0.758126492589404	"UP"
"ENSG00000117592"	-0.0366315497455079	0.232247885298234	0.503125218215762	0.030664578591945	-1.1945883957176	"DOWN"
"ENSG00000117593"	-0.118424241829162	0.225988416795544	0.496355598455952	0.0978100543193438	-1.21075734650463	"DOWN"
"ENSG00000117595"	-0.121792836364404	0.4675247477212	0.717666981826338	0.167640424387303	-0.726512336207311	"DOWN"
"ENSG00000117597"	0.0854688063108291	0.850493548343109	0.937002944429051	0.453442525367458	0.188488731270997	"UP"
"ENSG00000117602"	-0.103520318429582	0.571515305786779	0.789825049884111	0.182955871941398	-0.565821240559801	"DOWN"
"ENSG00000117614"	0.240069672422444	0.0218543470275748	0.132528559210675	0.104701790133581	2.29288985523702	"UP"
"ENSG00000117616"	0.0549844410950224	0.410672697123322	0.674228871701406	0.0668332876158096	0.822710404598078	"UP"
"ENSG00000117620"	0.0587680255918543	0.3334803188634	0.610769485758526	0.0607655432518797	0.967127461499924	"UP"
"ENSG00000117625"	-0.223614569955308	0.0327553455716399	0.167631941238913	0.104734101339928	-2.13506935271767	"DOWN"
"ENSG00000117632"	0.0573631046114526	0.0247485277738432	0.14292929827425	0.0255480177812763	2.24530549111693	"UP"
"ENSG00000117640"	-0.084436221149352	0.242866114557057	0.515135426086822	0.0723003922487591	-1.16785287773873	"DOWN"
"ENSG00000117650"	0.131849864806184	0.0309038587918396	0.162096682412966	0.0610894449677773	2.15830844224776	"UP"
"ENSG00000117676"	0.24902104047452	0.00107277792595672	0.0195659694367882	0.0761366880970071	3.27071017532623	"UP"
"ENSG00000117682"	0.0473330702676405	0.660093870046829	0.83636924097291	0.107628101020442	0.439783567849539	"UP"
"ENSG00000117691"	-0.017799718024861	0.859899041287241	0.941318291116803	0.100846727957013	-0.176502682689401	"DOWN"
"ENSG00000117713"	0.0600782230700723	0.527173768926819	0.759314978503452	0.0950114454949581	0.632326166148692	"UP"
"ENSG00000117724"	-0.195387940115284	0.355663503786688	0.628803433845616	0.211536709176451	-0.923659732043495	"DOWN"
"ENSG00000117748"	-0.0216444658141939	0.625325558194215	0.820539963849216	0.0443246510004136	-0.488316666362289	"DOWN"
"ENSG00000117751"	-0.100634041177893	0.116660391214329	0.352338799156497	0.0641411528170584	-1.56894656173266	"DOWN"
"ENSG00000117758"	0.41806494680144	0.0237082486307922	0.139214759760322	0.184835272210203	2.26182449811851	"UP"
"ENSG00000117791"	0.0693450434107968	0.703100595834853	0.861890730399802	0.181941923038695	0.381138344877495	"UP"
"ENSG00000117859"	-0.11028716039385	0.237849176047186	0.509154762543846	0.0934336190490511	-1.18037984096443	"DOWN"
"ENSG00000117862"	-0.085109644075779	0.0259278958013417	0.147110001852146	0.0382121962435923	-2.22729003936932	"DOWN"
"ENSG00000117868"	-0.0121529223973891	0.904843000779247	0.960886685302706	0.101659180107147	-0.119545744757927	"DOWN"
"ENSG00000117877"	0.0991687802576059	0.462623294699161	0.713617244175402	0.135009092649561	0.734534084419151	"UP"
"ENSG00000117899"	-0.43410829280964	0.0240527898087887	0.140808551461109	0.192399585072006	-2.25628497404074	"DOWN"
"ENSG00000117906"	-0.0682673628654611	0.062550029594132	0.245553939708603	0.0366560469182962	-1.86237656825419	"DOWN"
"ENSG00000117984"	0.0715329014085951	0.00879486681184499	0.0763175680469644	0.0273033979744508	2.61992670199995	"UP"
"ENSG00000118007"	-0.0125074944764536	0.904101894730611	0.960528225802236	0.103812747802522	-0.120481296769507	"DOWN"
"ENSG00000118046"	0.300896563969953	0.000262589180141057	0.00726113537067471	0.0824451286283399	3.64965849378906	"UP"
"ENSG00000118058"	0.0974539452739705	0.391445227026491	0.658649419141676	0.11371530423255	0.856999380441131	"UP"
"ENSG00000118096"	0.118299093292885	0.198927872819805	0.46745333573106	0.0920893509401	1.28461208690496	"UP"
"ENSG00000118162"	0.190266637138023	0.072637354321099	0.267974451032127	0.105992068055408	1.79510260181506	"UP"
"ENSG00000118181"	-0.0846731500546311	0.00960106323443761	0.0807709976481603	0.0326939067863885	-2.58987555717517	"DOWN"
"ENSG00000118193"	0.0196854695197017	0.900774085740767	0.959469537046651	0.157883461551753	0.124683543964793	"UP"
"ENSG00000118197"	-0.0596875445398092	0.762248693307853	0.891854008812279	0.197295165857908	-0.3025291789602	"DOWN"
"ENSG00000118200"	-0.307353754540902	0.00889303383030649	0.0767945533235225	0.117483723426535	-2.61613903251114	"DOWN"
"ENSG00000118217"	0.20763764751847	0.0350983984670648	0.174392392217006	0.0985362306884696	2.10722133440372	"UP"
"ENSG00000118242"	-0.103940327176138	0.647167076212696	0.830784148270766	0.227092066864049	-0.457701268967548	"DOWN"
"ENSG00000118246"	-0.0171256637607722	0.851401165374033	0.937398341599627	0.0914193016745686	-0.187330940480552	"DOWN"
"ENSG00000118257"	-0.43454642993316	0.0677046204185105	0.256478266932621	0.237851178811072	-1.8269677371594	"DOWN"
"ENSG00000118260"	0.57592249801807	6.69773632222136e-07	7.37426913788794e-05	0.115881429693183	4.96992917280127	"UP"
"ENSG00000118276"	-0.124080438048232	0.565711085308304	0.786346399687131	0.216025220637959	-0.574379406635029	"DOWN"
"ENSG00000118363"	-0.124298145609725	0.308679098298245	0.588289321689256	0.122100627778886	-1.01799759649735	"DOWN"
"ENSG00000118369"	-0.180750653808785	0.465751989786723	0.716304057617792	0.247804519224598	-0.729408222151758	"DOWN"
"ENSG00000118418"	-0.0703484984669755	0.0553769636759351	0.230276833359285	0.0367181219804789	-1.91590676953402	"DOWN"
"ENSG00000118420"	-0.87735647917973	0.016274743200109	0.110973405195744	0.365155120539919	-2.40269526518612	"DOWN"
"ENSG00000118454"	0.0266111957733356	0.836387195569214	0.928880504722019	0.128857254885146	0.206516860824444	"UP"
"ENSG00000118482"	0.177346592992619	0.0994893456146085	0.322695036951599	0.107656709352475	1.64733432834154	"UP"
"ENSG00000118495"	-0.304298917198266	0.0147120525448227	0.103858436817893	0.124743821248936	-2.43939069808528	"DOWN"
"ENSG00000118503"	0.603384377881462	0.0274748466714392	0.151947297190757	0.273680402503365	2.20470436451526	"UP"
"ENSG00000118507"	0.183366414274772	0.350724496087245	0.624966058023856	0.196495259500455	0.933184926399443	"UP"
"ENSG00000118513"	-0.40747324201283	2.82438655843656e-05	0.00138775653771778	0.0973144202097145	-4.18718254843133	"DOWN"
"ENSG00000118515"	-0.380561738882653	0.00378842106131847	0.044792946952594	0.131442933297876	-2.89526206798979	"DOWN"
"ENSG00000118518"	0.202908903578699	0.05840550471497	0.237133358066033	0.107209346461788	1.8926419223255	"UP"
"ENSG00000118523"	0.360845157931088	0.0294079677349261	0.157767108085314	0.165679272266877	2.17797406394831	"UP"
"ENSG00000118564"	-0.0770256838868478	0.361999678181336	0.634529174834516	0.0844986288757894	-0.911561346161881	"DOWN"
"ENSG00000118579"	-0.96402476230796	0.00994642416479095	0.0824927687641024	0.373988391440131	-2.57768632495719	"DOWN"
"ENSG00000118600"	-0.0413626579030125	0.604796502457346	0.809729036088164	0.0799254808211395	-0.517515283962764	"DOWN"
"ENSG00000118620"	0.062759540350083	0.782224538258953	0.901515094943407	0.227043111460255	0.276421248574499	"UP"
"ENSG00000118640"	0.0365830224335027	0.434605597795975	0.691829391053124	0.0468211855612888	0.78133481659954	"UP"
"ENSG00000118655"	0.285334677139468	0.00655821154725566	0.0645652967831133	0.104961011213689	2.71848254737713	"UP"
"ENSG00000118680"	0.0100390861175385	0.732139919354453	0.877069197897691	0.029330009792508	0.342280353418184	"UP"
"ENSG00000118689"	-0.407850294146201	0.0336633064767144	0.170245824284471	0.192012520237727	-2.12408177154932	"DOWN"
"ENSG00000118705"	0.0366306361469958	0.32974666026697	0.606982958950121	0.0375843661177355	0.97462429011701	"UP"
"ENSG00000118707"	-0.0917199981809989	0.72457884760204	0.872884034337692	0.260312354121413	-0.352345928761489	"DOWN"
"ENSG00000118762"	0.337593952318825	0.0388072597154989	0.186446444679919	0.163386846844882	2.0662247839285	"UP"
"ENSG00000118804"	0.226494118867265	0.0590191701270162	0.2385201875614	0.119961896085568	1.8880505081856	"UP"
"ENSG00000118816"	-0.103229370958216	0.0187838303373594	0.120936023540048	0.0439312528375798	-2.34979346798666	"DOWN"
"ENSG00000118855"	0.0710257177071274	0.368080609233101	0.639359587698139	0.0789109326920602	0.90007449264725	"UP"
"ENSG00000118873"	0.0114505160828752	0.921842130326624	0.968806793707965	0.116706779142307	0.0981135471908873	"UP"
"ENSG00000118894"	0.0634509576854683	0.33387116888896	0.611163498754791	0.0656607156891244	0.966345813010653	"UP"
"ENSG00000118898"	-0.0730188948075375	0.559286560493248	0.782431814387322	0.125053438722412	-0.583901534844007	"DOWN"
"ENSG00000118900"	0.263708274098308	0.0207485804535442	0.128852814885066	0.114034608465635	2.3125284301544	"UP"
"ENSG00000118922"	-0.997886576827701	0.00524635822028445	0.0561655173966402	0.357472637275217	-2.79150478323025	"DOWN"
"ENSG00000118939"	0.183221210291941	0.0471312291692146	0.208332184626057	0.0922973417765796	1.98511903772329	"UP"
"ENSG00000118960"	-0.113113408125849	0.225552552338524	0.49594286929546	0.0933359756990617	-1.21189506274146	"DOWN"
"ENSG00000118961"	0.159674848360159	0.455642333363636	0.70932204471358	0.214029439165285	0.746041521123875	"UP"
"ENSG00000118965"	0.530425621865368	0.117056536984397	0.352652524000339	0.338443778754279	1.56724884652252	"UP"
"ENSG00000118985"	0.66013405091423	0.0665189795346812	0.254476975899174	0.359763660747705	1.83491031179263	"UP"
"ENSG00000119004"	-0.321354010484967	0.0217312996391116	0.13211617374315	0.140021591353284	-2.2950318402979	"DOWN"
"ENSG00000119013"	-0.063515724309309	0.0310609230014398	0.162565258151016	0.0294560030493881	-2.15629134077743	"DOWN"
"ENSG00000119041"	-0.0736506394606912	0.804513092314769	0.911963882201714	0.297565602111033	-0.247510595775144	"DOWN"
"ENSG00000119042"	-0.102372003466758	0.223459468200776	0.494208821252552	0.0840920329553135	-1.21738052784571	"DOWN"
"ENSG00000119048"	0.0616276350411184	0.289559106183799	0.566699092190439	0.0581892709462463	1.05908931387108	"UP"
"ENSG00000119125"	0.0117511742816122	0.900410414940413	0.959323987011709	0.0939020397483411	0.125142907577999	"UP"
"ENSG00000119138"	0.0367872432773392	0.858700673197531	0.941173082511039	0.206636938745954	0.178028398507039	"UP"
"ENSG00000119139"	-0.013295105213134	0.858176362599276	0.941061268965087	0.0744006620514738	-0.178696060579889	"DOWN"
"ENSG00000119185"	-0.0735546370418163	0.0698936639119204	0.261877571216659	0.0405796481259996	-1.81259918305426	"DOWN"
"ENSG00000119203"	-0.0138290490912798	0.809276015878594	0.915460596338863	0.0572963291385414	-0.241360123749663	"DOWN"
"ENSG00000119231"	-0.11516586093521	0.463491814409087	0.714589576660258	0.157092363710031	-0.733109224505582	"DOWN"
"ENSG00000119242"	-0.18892345845159	0.214452476691451	0.484264979030803	0.152183964908939	-1.24141501086948	"DOWN"
"ENSG00000119280"	0.0505238863113656	0.551900283903447	0.776204770552592	0.0849262256372283	0.59491500925973	"UP"
"ENSG00000119285"	0.406001881782368	6.17815121053015e-05	0.00244699645800569	0.101350951361697	4.00590104313323	"UP"
"ENSG00000119314"	0.201799345409213	0.157680916196605	0.412631634381913	0.142824898615241	1.41291432632377	"UP"
"ENSG00000119318"	-0.0555785280564383	0.69548979795021	0.857906574694262	0.141993515592641	-0.391415958851847	"DOWN"
"ENSG00000119326"	-0.101327687812253	0.0229801762942798	0.136798162553399	0.0445638532361315	-2.2737640588516	"DOWN"
"ENSG00000119328"	-0.157766454103035	0.0243347603001068	0.141698912353994	0.0700622986556604	-2.25180242627237	"DOWN"
"ENSG00000119333"	-0.0210772739793814	0.632617769725633	0.824298221131139	0.0440905119029481	-0.478045571931137	"DOWN"
"ENSG00000119335"	0.0575470942618492	0.102598102318835	0.328253752580203	0.0352533521415358	1.63238644741663	"UP"
"ENSG00000119383"	0.00417816076145502	0.918860806223557	0.967642026631179	0.0410151126078385	0.101868811172215	"UP"
"ENSG00000119392"	-0.0400997456842691	0.619603507774022	0.818367409831224	0.0807791043698574	-0.496412358085419	"DOWN"
